web-scraper-order,web-scraper-start-url,restaurant_link,restaurant_link-href,next_page,review,rating
"1666670394-7230","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","While I was walking toward G&D grocery store yesterday, I stumbled by this place which served handmade noddles. It got me curious and I went there today for lunch. 

When I went in, I felt like I was back to the old chinatown ( but cleaner) that I used to grow up in. The kitchen staff told me to pick a seat. I took a seat next to the stairway down  the grocery store and the waitress gave me a menu. While I was looking at the menu, a waiter came in to take my order, I took the one with the beef noodle soup with no spice and a seaweed salads. Initially, I wanted a medium bowl but he reassured me that a small is enough for me. Then, he went to give my orders to the kitchen staff. 

After 3 minutes of waiting, my seaweed salads came, I took one bite at the seaweed and I was blown away. It has the right texture and the right sweetness in it. Next, my noodle order came and I took a bite and I was pleasantly surprise of the freshness of the noodles and the broth is not overwhelming that I literally wanted to drink the whole thing. The beef was the right quantity too, I can't complain. 

Overall, the place is well decorated, the staffs care about their customers and the food lives up to the hype. It's great that the menu options are limited because I wouldn't know which one I want to order (they all look so good!). I will come back in the future. 

Xie xie!","5 star rating"
"1666670394-7231","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","It's a small restaurant though so it's a bit of a wait but we weren't in a rush so it's fine. I had a medium beef noodles and it was honestly too big (should've gotten a small). I really like that the soup isn't too salty but it was flavourful. I had the three xi noodles and they were delicious! My friend had the 炸酱面 (zajiangmian) and it was excellent too. I'll have that next time because having soup noodles was a workout and a half. Overall great experience, just a little bit busy and service is a little slow but the food came fast. Would come again!","4 star rating"
"1666670394-7232","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Delicious and cheap, the best non-pho noodle place I've been to in the city

Only downside is the place is kinda small and it's hard to get a spot sometimes, but the food is so good that it makes up for it!","5 star rating"
"1666670394-7233","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Restaurant is located on the ground floor of a building. Shares an entrance with an underground grocery store. Shoppers going to the store have to walk through the restaurant. Don't expect much service or ambiance at this place. it is a Chinese restaurant in Chinatown after all.

You have to have the beef hand pulled noodles at a place like this.

Smashed Cucumber app - 5, very unique taste, peanut butter with Sichuan peppercorn. 
Noodles - 5, as good as it gets
Broth - 3, not a lot of beefy taste, mainly salt

Overall - 4/5, maybe graded on a Montreal curve, this is a 5.","4 star rating"
"1666670394-7234","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Dear fellow food lovers, 

I totally agree with you guys, this place is really good and they are VERY generous on their portions. I took the combo with the beef noodle soup. The soup was good with fresh noodles & ingredients. Served quickly. Definitely one of the best soup noodle places in Montreal.  The place is small so during peak hours it will be full. 

Until the next meal... salutation","4 star rating"
"1666670394-7235","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Pretty decent noodle bowl.  Hand-made noodles, super good -- you can choose from 6 size/shape options.  Broth is legit.  The beef noodle soup was pretty good, but the sliced beef was just a little unsatisfying -- would have preferred brisket-stlye which would have been a little more tender.  Tendon looked good but I didn't try it.

They also had a Dan Dan style bowl which was super yum, would definitely go back for that next time.  

A little cramped, but the staff was quite pleasant.  I could see this place being a long wait if you hit it at the wrong time.  

All-in-all, a good solid bowl.  You should go.","4 star rating"
"1666670394-7236","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Simple and yet highly satisfying! Few places and must squeeze in and sit on small, wooden stools. Best to go on a rainy or snowy day to avoid line-up.","4 star rating"
"1666670394-7237","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","This is by far the best beef noodle soup restaurant I ever had. We came here because of the crowds and long waiting line while visiting Old Montreal. We thought it must be good. No surprise it was very good. The restaurant is very small and table sitting is very limited. Sometimes you might have to share table with others. So if you don't like the cramped sitting and space, you will not like here. Now for the food, the beef noodle soup was excellent. Not only it tasted great, it was huge in portion. You need a big appetite to finish it.","5 star rating"
"1666670394-7238","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","THIS. PLACE. LIVES. UP. TO. THE. HYPEEEE. I was in Montreal for 3 full days and came here twice. This place was easily one of the highlights of my trip. (Living in Miami, I don't have access to legitimate noodle joints so maybe that's why I'm so excited about this place....) Their signature is the Lan Zhou beef noodle soup. You get to choose the thickness and shape of the noodle that are made fresh to order right at the glass window. Their kitchen is completely open--so you know you're getting quality. As I sat there waiting for my food, I could hear them calling out the orders and noodle styles for the chef to hand pull them to order. I like to get wide noodles because they have more chew and indeed they were very chewy and perfectly cooked. The prices are very reasonable and I could barely finish a small bowl so definitely go a size down if you're unsure what size to get! The establishment is the upstairs area to an asian market downstairs so the space is very cramped...don't come here with the expectation of fine dining, but know that you are going to get a bomb bowl of noodles (even better if on a cold day!) note: they DO take credit card!","5 star rating"
"1666670394-7239","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","This was seriously one of the best noodle dishes I have had in ages. The broth is killer and my noodles were just so delicious. They have a very simple menu and provide very generous portions.  The only downfall is that the place is quite small and has limited seating but once you eat, you'll be extremely satisfied.","4 star rating"
"1666670394-7240","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Just look for the tourists standing outside the window watching the chefs pull their noodles!

Now this is a damn fine bowl of soup. Savoury broth and deliciously chewy noodles. Soup bowls are enormous so show up hungry or just order a small. Make sure to add a healthy splash of black vinegar before you start slurping. Enjoy.","5 star rating"
"1666670394-7241","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Basically........ The place is smaller than I expected but the portions were larger than I expected.
That large soup is the perfect size, at least for me!
Great place, great food and yes I would go back.","4 star rating"
"1666670394-7242","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Really enjoyed the soup here. Went for a quick bite and the service was quick. Although it is always very crowded and it's a bit tight To sit I would go back to try the different kinds of soups they have to offer. It was very filling. I wasn't able to finish the whole soup so I brought t home and I loved eating it the next day.","5 star rating"
"1666670394-7243","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","This place is tiny but boy is the food GOOD. Their menu only has 4-5 different noodle dishes which might not seem great but it means that they know how to make it right. Nothing's too spicy and they even let you pick the size of noodles you want. Def going back again!

Now I know what you might be thinking: tiny place + chinese resto...here comes the rant about how awful their service is bla bla. No. Calm down. Their service was actually great. The waiter was super friendly and had a sense of humor. He even gave us two free side dishes because our order was taking longer than expected (we didn't even realize it was delayed).

Recommend","5 star rating"
"1666670394-7244","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Needed to have some Asian after several meals of sandwiches, smoked meat, potatoes etc. so decided to stop by this place in Chinatown.

The noodles were definitely tasty!  The food is so good the place was packed.  Granted, it's a very small place (almost looked like they set up shop in the lobby of a small building) but because the place is always busy the service speed was very fast - you were literally in and out in half an hour.

I can't really say more than that the noodles were pretty authentic, but it wasn't as spicy as what's typical of Lan Zhou noodles.","5 star rating"
